Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,26724,,,,26724,,61386,,,0
H3,2010,2010,2010,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,618399,,,,618399,,3131582,,,0
H3,2011,2011,2011,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,960,,,,960,,4626,,,0
H3,2011,2011,2011,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,3927205,,,,3927205,,28662838,,,0
H3,2011,2011,2011,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,14896,,,,14896,,25427,,,0
H3,2011,2011,2011,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",8,Weight in kilograms,456116,,,,456116,,3111522,,,0
H1,1996,1996,1996,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,10106820,,,,10106820,,36375732,,,0
H1,1996,1996,1996,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1860437,,,,1860437,,4727194,,,0
H1,1996,1996,1996,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1125,,,,1125,,1136,,,0
H1,1996,1996,1996,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1850062,,,,1850062,,5709192,,,0
H1,1997,1997,1997,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,510687,,,,510687,,355431,,,0
H1,1997,1997,1997,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,6685492,,,,6685492,,30045888,,,0
H1,1997,1997,1997,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1260750,,,,1260750,,5915768,,,0
H1,1997,1997,1997,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,14437,,,,14437,,68690,,,0
H1,1997,1997,1997,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,399812,,,,399812,,1478606,,,0
H1,1998,1998,1998,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,117078,,,,117078,,151315,,,0
H1,1998,1998,1998,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,4591351,,,,4591351,,16493871,,,0
H1,1998,1998,1998,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,478875,,,,478875,,815989,,,0
H1,1998,1998,1998,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,100941,,,,100941,,377638,,,0
H1,1998,1998,1998,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,703750,,,,703750,,1913272,,,0
H1,1999,1999,1999,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,108398,,,,108398,,126914,,,0
H1,1999,1999,1999,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,8737851,,,,8737851,,33177802,,,0
H1,1999,1999,1999,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,4999812,,,,4999812,,9076085,,,0
H1,1999,1999,1999,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,372687,,,,372687,,781049,,,0
H1,1999,1999,1999,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,642187,,,,642187,,2433193,,,0
H1,2000,2000,2000,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,129791,,,,129791,,121536,,,0
H1,2000,2000,2000,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,9463052,,,,9463052,,43444793,,,0
H1,2000,2000,2000,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,8179361,,,,8179361,,18745006,,,0
H1,2000,2000,2000,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,400012,,,,400012,,1183414,,,0
H1,2000,2000,2000,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1587830,,,,1587830,,8684087,,,0
H1,2001,2001,2001,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,50142,,,,50142,,34271,,,0
H1,2001,2001,2001,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,10640245,,,,10640245,,44361635,,,0
H1,2001,2001,2001,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,7390789,,,,7390789,,17829989,,,0
H1,2001,2001,2001,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,412406,,,,412406,,652627,,,0
H1,2001,2001,2001,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,647180,,,,647180,,2147612,,,0
H1,2002,2002,2002,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,80800,,,,80800,,50132,,,0
H1,2002,2002,2002,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,13701141,,,,13701141,,52587274,,,0
H1,2002,2002,2002,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,2796036,,,,2796036,,6115894,,,0
H1,2002,2002,2002,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,539365,,,,539365,,1013915,,,0
H1,2002,2002,2002,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,542669,,,,542669,,1732760,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,52240,,,,52240,,32462,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,10694554,,,,10694554,,44637864,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,3688618,,,,3688618,,3697087,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,517735,,,,517735,,1650578,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,823838,,,,823838,,1511803,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,222008,,,,222008,,146931,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,6243233,,,,6243233,,26528050,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,492732,,,,492732,,1580746,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,317001,,,,317001,,785528,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,801657,,,,801657,,1351511,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,473791,,,,473791,,283622,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,4948316,,,,4948316,,18431574,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,155523,,,,155523,,376561,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,417104,,,,417104,,448313,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,901397,,,,901397,,1812672,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,6017,,,,6017,,37809,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,5755449,,,,5755449,,23600760,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,60066,,,,60066,,207759,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,323271,,,,323271,,323271,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1100922,,,,1100922,,2060773,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,22297,,,,22297,,31179,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,5082594,,,,5082594,,24949828,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,44589,,,,44589,,107891,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,115683,,,,115683,,115683,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1593481,,,,1593481,,3256437,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,6277623,,,,6277623,,28155266,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,68484,,,,68484,,156099,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,10692,,,,10692,,12743,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1219205,,,,1219205,,2286084,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,509,,,,509,,1527,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,5216888,,,,5216888,,25313660,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,133277,,,,133277,,371311,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,50411,,,,50411,,448919,,,0
